Specimen Collection Date,Zip,Cases
3/1/2021,37221,4
3/2/2021,,23
3/2/2021,37013,12
3/2/2021,37072,6
3/2/2021,37076,6
3/2/2021,37080,5
3/2/2021,37115,3
3/2/2021,37138,5
3/2/2021,37203,8
3/2/2021,37204,1
3/2/2021,37205,4
3/2/2021,37206,3
3/2/2021,37207,8
3/2/2021,37208,5
3/2/2021,37209,11
3/2/2021,37210,5
3/2/2021,37211,17
3/2/2021,37212,7
3/2/2021,37214,7
3/2/2021,37215,2
3/2/2021,37216,6
3/2/2021,37217,2
3/2/2021,37218,1
3/2/2021,37220,1
3/2/2021,37221,7
3/3/2021,,11
3/3/2021,37013,15
3/3/2021,37027,1
3/3/2021,37072,4
3/3/2021,37076,14
3/3/2021,37138,2
3/3/2021,37189,1
3/3/2021,37203,4
3/3/2021,37204,1
3/3/2021,37205,4
3/3/2021,37206,2
3/3/2021,37207,4
3/3/2021,37208,2
3/3/2021,37209,7
3/3/2021,37210,6
3/3/2021,37211,11
3/3/2021,37212,15
3/3/2021,37214,4
3/3/2021,37215,2
3/3/2021,37216,2
3/3/2021,37217,5
3/3/2021,37218,2
3/3/2021,37221,5
3/4/2021,,16
3/4/2021,37013,15
3/4/2021,37072,1
3/4/2021,37076,11
3/4/2021,37115,3
3/4/2021,37138,7
3/4/2021,37189,1
3/4/2021,37203,4
3/4/2021,37205,5
3/4/2021,37206,4
3/4/2021,37207,7
3/4/2021,37208,4
3/4/2021,37209,2
3/4/2021,37210,1
3/4/2021,37211,11
3/4/2021,37212,9
3/4/2021,37214,5
3/4/2021,37216,6
3/4/2021,37217,2
3/4/2021,37218,2
3/4/2021,37220,2
3/4/2021,37221,2
3/5/2021,,12
3/5/2021,37013,16
3/5/2021,37027,1
3/5/2021,37072,4
3/5/2021,37076,5
3/5/2021,37080,1
3/5/2021,37115,2
3/5/2021,37138,3
3/5/2021,37203,6
3/5/2021,37204,4
3/5/2021,37205,9
3/5/2021,37206,5
3/5/2021,37207,10
3/5/2021,37208,1
3/5/2021,37209,9
3/5/2021,37210,4
3/5/2021,37211,13
3/5/2021,37212,8
3/5/2021,37214,5
3/5/2021,37215,2
3/5/2021,37216,8
3/5/2021,37217,2
3/5/2021,37218,2
3/5/2021,37221,2
3/6/2021,,3
3/6/2021,37013,9
3/6/2021,37072,5
3/6/2021,37076,6
3/6/2021,37115,3
3/6/2021,37138,2
3/6/2021,37189,2
3/6/2021,37203,1
3/6/2021,37204,1
3/6/2021,37205,1
3/6/2021,37206,3
3/6/2021,37207,3
3/6/2021,37208,2
3/6/2021,37209,4
3/6/2021,37210,2
3/6/2021,37211,4
3/6/2021,37212,5
3/6/2021,37214,2
3/6/2021,37216,1
3/6/2021,37217,3
3/6/2021,37218,1
3/6/2021,37219,2
3/6/2021,37221,11
3/6/2021,37228,1
3/7/2021,,4
3/7/2021,37013,5
3/7/2021,37072,5
3/7/2021,37076,2
3/7/2021,37138,1
3/7/2021,37189,1
3/7/2021,37203,4
3/7/2021,37204,3
3/7/2021,37205,1
3/7/2021,37206,3
3/7/2021,37207,2
3/7/2021,37209,1
3/7/2021,37211,9
3/7/2021,37212,3
3/7/2021,37214,2
3/7/2021,37215,2
3/7/2021,37216,3
3/7/2021,37217,1
3/7/2021,37220,1
3/7/2021,37221,6
3/8/2021,,15
3/8/2021,37013,15
3/8/2021,37072,9
3/8/2021,37076,9
3/8/2021,37115,6
3/8/2021,37138,7
3/8/2021,37203,7
3/8/2021,37204,2
3/8/2021,37205,5
3/8/2021,37206,10
3/8/2021,37207,8
3/8/2021,37208,2
3/8/2021,37209,4
3/8/2021,37210,5
3/8/2021,37211,15
3/8/2021,37212,12
3/8/2021,37214,8
3/8/2021,37215,2
3/8/2021,37216,6
3/8/2021,37217,3
3/8/2021,37218,2
3/8/2021,37220,3
3/8/2021,37221,7
3/9/2021,,21
3/9/2021,37013,19
3/9/2021,37076,8
3/9/2021,37115,8
3/9/2021,37138,4
3/9/2021,37203,8
3/9/2021,37204,1
3/9/2021,37205,1
3/9/2021,37206,3
3/9/2021,37207,11
3/9/2021,37208,13
3/9/2021,37209,2
3/9/2021,37210,7
3/9/2021,37211,12
3/9/2021,37212,10
3/9/2021,37214,3
3/9/2021,37215,1
3/9/2021,37216,5
3/9/2021,37217,7
3/9/2021,37218,1
3/9/2021,37220,1
3/9/2021,37221,3
3/9/2021,37228,1
3/10/2021,,12
3/10/2021,37013,20
3/10/2021,37072,2
3/10/2021,37076,5
3/10/2021,37080,4
3/10/2021,37115,4
3/10/2021,37138,3
3/10/2021,37203,7
3/10/2021,37204,5
3/10/2021,37205,3
3/10/2021,37206,4
3/10/2021,37207,4
3/10/2021,37208,5
3/10/2021,37209,8
3/10/2021,37210,5
3/10/2021,37211,23
3/10/2021,37212,9
3/10/2021,37214,6
3/10/2021,37215,10
3/10/2021,37216,1
3/10/2021,37217,6
3/10/2021,37218,4
3/10/2021,37220,1
3/10/2021,37221,7
3/10/2021,37228,1
3/11/2021,,17
3/11/2021,37013,26
3/11/2021,37072,2
3/11/2021,37076,13
3/11/2021,37080,2
3/11/2021,37115,6
3/11/2021,37138,8
3/11/2021,37189,2
3/11/2021,37203,3
3/11/2021,37204,3
3/11/2021,37205,5
3/11/2021,37206,8
3/11/2021,37207,9
3/11/2021,37208,5
3/11/2021,37209,9
3/11/2021,37210,2
3/11/2021,37211,11
3/11/2021,37212,11
3/11/2021,37214,2
3/11/2021,37215,5
3/11/2021,37216,4
3/11/2021,37217,4
3/11/2021,37218,2
3/11/2021,37219,1
3/11/2021,37220,2
3/11/2021,37221,3
3/11/2021,37228,1
3/12/2021,,10
3/12/2021,37013,17
3/12/2021,37072,12
3/12/2021,37076,14
3/12/2021,37080,2
3/12/2021,37115,5
3/12/2021,37138,2
3/12/2021,37201,2
3/12/2021,37203,3
3/12/2021,37204,4
3/12/2021,37205,2
3/12/2021,37206,6
3/12/2021,37207,14
3/12/2021,37208,3
3/12/2021,37209,8
3/12/2021,37210,2
3/12/2021,37211,12
3/12/2021,37212,5
3/12/2021,37214,11
3/12/2021,37216,6
3/12/2021,37217,4
3/12/2021,37221,5
3/12/2021,37228,1
3/13/2021,,5
3/13/2021,37013,8
3/13/2021,37072,4
3/13/2021,37076,4
3/13/2021,37080,1
3/13/2021,37115,3
3/13/2021,37138,1
3/13/2021,37189,1
3/13/2021,37203,2
3/13/2021,37204,6
3/13/2021,37205,2
3/13/2021,37206,3
3/13/2021,37207,1
3/13/2021,37208,3
3/13/2021,37209,3
3/13/2021,37211,8
3/13/2021,37212,3
3/13/2021,37214,4
3/13/2021,37215,2
3/13/2021,37216,3
3/13/2021,37217,1
3/13/2021,37221,1
3/14/2021,,11
3/14/2021,37013,18
3/14/2021,37072,1
3/14/2021,37076,5
3/14/2021,37080,1
3/14/2021,37115,6
3/14/2021,37138,3
3/14/2021,37201,1
3/14/2021,37203,3
3/14/2021,37204,2
3/14/2021,37205,2
3/14/2021,37206,7
3/14/2021,37207,6
3/14/2021,37208,1
3/14/2021,37209,3
3/14/2021,37210,1
3/14/2021,37211,5
3/14/2021,37212,3
3/14/2021,37214,7
3/14/2021,37215,1
3/14/2021,37216,1
3/14/2021,37217,1
3/14/2021,37221,3
3/14/2021,37228,1
3/15/2021,,11
3/15/2021,37013,31
3/15/2021,37072,4
3/15/2021,37076,9
3/15/2021,37080,1
3/15/2021,37115,5
3/15/2021,37138,6
3/15/2021,37189,4
3/15/2021,37201,2
3/15/2021,37203,5
3/15/2021,37204,3
3/15/2021,37205,3
3/15/2021,37206,16
3/15/2021,37207,22
3/15/2021,37208,4
3/15/2021,37209,15
3/15/2021,37210,2
3/15/2021,37211,17
3/15/2021,37212,9
3/15/2021,37214,12
3/15/2021,37215,7
3/15/2021,37216,8
3/15/2021,37217,5
3/15/2021,37218,2
3/15/2021,37219,2
3/15/2021,37220,3
3/15/2021,37221,7
3/16/2021,,27
3/16/2021,37013,12
3/16/2021,37072,4
3/16/2021,37076,17
3/16/2021,37080,3
3/16/2021,37115,2
3/16/2021,37138,5
3/16/2021,37203,3
3/16/2021,37204,1
3/16/2021,37205,6
3/16/2021,37206,10
3/16/2021,37207,9
3/16/2021,37208,2
3/16/2021,37209,7
3/16/2021,37210,5
3/16/2021,37211,12
3/16/2021,37212,15
3/16/2021,37214,9
3/16/2021,37215,4
3/16/2021,37216,6
3/16/2021,37217,4
3/16/2021,37218,3
3/16/2021,37219,1
3/16/2021,37221,4
3/17/2021,,16
3/17/2021,37013,17
3/17/2021,37072,4
3/17/2021,37076,9
3/17/2021,37080,2
3/17/2021,37115,6
3/17/2021,37138,2
3/17/2021,37189,6
3/17/2021,37203,2
3/17/2021,37204,6
3/17/2021,37205,2
3/17/2021,37206,7
3/17/2021,37207,9
3/17/2021,37208,1
3/17/2021,37209,4
3/17/2021,37210,7
3/17/2021,37211,19
3/17/2021,37212,2
3/17/2021,37213,1
3/17/2021,37214,4
3/17/2021,37215,1
3/17/2021,37216,8
3/17/2021,37217,2
3/17/2021,37218,1
3/17/2021,37221,5
3/17/2021,37228,2
3/18/2021,,13
3/18/2021,37013,19
3/18/2021,37072,5
3/18/2021,37076,13
3/18/2021,37080,1
3/18/2021,37115,8
3/18/2021,37138,6
3/18/2021,37201,1
3/18/2021,37203,8
3/18/2021,37204,5
3/18/2021,37205,4
3/18/2021,37206,7
3/18/2021,37207,14
3/18/2021,37208,6
3/18/2021,37209,12
3/18/2021,37210,5
3/18/2021,37211,16
3/18/2021,37212,6
3/18/2021,37214,9
3/18/2021,37215,3
3/18/2021,37216,5
3/18/2021,37217,4
3/18/2021,37218,2
3/18/2021,37220,1
3/18/2021,37221,5
3/18/2021,37228,1
3/19/2021,,14
3/19/2021,37013,19
3/19/2021,37072,3
3/19/2021,37076,8
3/19/2021,37080,1
3/19/2021,37115,4
3/19/2021,37138,5
3/19/2021,37203,5
3/19/2021,37204,6
3/19/2021,37205,2
3/19/2021,37206,7
3/19/2021,37207,8
3/19/2021,37208,3
3/19/2021,37209,5
3/19/2021,37210,1
3/19/2021,37211,16
3/19/2021,37212,3
3/19/2021,37214,9
3/19/2021,37215,6
3/19/2021,37216,2
3/19/2021,37217,5
3/19/2021,37218,3
3/19/2021,37219,1
3/19/2021,37220,1
3/19/2021,37221,3
3/20/2021,,2
3/20/2021,37013,11
3/20/2021,37072,4
3/20/2021,37076,2
3/20/2021,37080,1
3/20/2021,37115,3
3/20/2021,37138,3
3/20/2021,37203,5
3/20/2021,37205,1
3/20/2021,37206,4
3/20/2021,37207,3
3/20/2021,37208,1
3/20/2021,37209,11
3/20/2021,37211,11
3/20/2021,37212,1
3/20/2021,37214,4
3/20/2021,37215,2
3/20/2021,37216,4
3/20/2021,37217,6
3/20/2021,37218,1
3/20/2021,37220,1
3/20/2021,37221,2
3/21/2021,,11
3/21/2021,37013,14
3/21/2021,37072,1
3/21/2021,37076,5
3/21/2021,37080,1
3/21/2021,37115,1
3/21/2021,37203,3
3/21/2021,37204,3
3/21/2021,37205,2
3/21/2021,37206,2
3/21/2021,37207,1
3/21/2021,37208,2
3/21/2021,37209,7
3/21/2021,37210,4
3/21/2021,37211,6
3/21/2021,37212,3
3/21/2021,37214,7
3/21/2021,37215,2
3/21/2021,37216,4
3/21/2021,37217,2
3/22/2021,,19
3/22/2021,37013,17
3/22/2021,37072,14
3/22/2021,37076,6
3/22/2021,37080,6
3/22/2021,37115,3
3/22/2021,37138,4
3/22/2021,37189,6
3/22/2021,37203,13
3/22/2021,37204,2
3/22/2021,37205,5
3/22/2021,37206,3
3/22/2021,37207,6
3/22/2021,37208,5
3/22/2021,37209,9
3/22/2021,37210,1
3/22/2021,37211,17
3/22/2021,37212,6
3/22/2021,37214,11
3/22/2021,37215,2
3/22/2021,37216,6
3/22/2021,37217,4
3/22/2021,37218,1
3/22/2021,37220,2
3/22/2021,37221,6
3/23/2021,,13
3/23/2021,37013,20
3/23/2021,37027,1
3/23/2021,37072,2
3/23/2021,37076,10
3/23/2021,37080,2
3/23/2021,37115,5
3/23/2021,37138,7
3/23/2021,37189,3
3/23/2021,37203,2
3/23/2021,37205,3
3/23/2021,37206,6
3/23/2021,37207,7
3/23/2021,37208,5
3/23/2021,37209,15
3/23/2021,37210,8
3/23/2021,37211,11
3/23/2021,37212,4
3/23/2021,37214,6
3/23/2021,37215,3
3/23/2021,37216,2
3/23/2021,37217,7
3/23/2021,37218,4
3/23/2021,37219,1
3/23/2021,37221,5
3/23/2021,37228,2
3/24/2021,,19
3/24/2021,37013,22
3/24/2021,37027,1
3/24/2021,37072,6
3/24/2021,37076,14
3/24/2021,37080,1
3/24/2021,37115,9
3/24/2021,37138,5
3/24/2021,37201,1
3/24/2021,37203,1
3/24/2021,37204,4
3/24/2021,37205,5
3/24/2021,37206,8
3/24/2021,37207,9
3/24/2021,37208,6
3/24/2021,37209,10
3/24/2021,37210,3
3/24/2021,37211,9
3/24/2021,37212,1
3/24/2021,37214,9
3/24/2021,37215,6
3/24/2021,37216,4
3/24/2021,37217,11
3/24/2021,37218,4
3/24/2021,37219,1
3/24/2021,37220,1
3/24/2021,37221,4
3/24/2021,37228,3
3/25/2021,,8
3/25/2021,37013,18
3/25/2021,37072,4
3/25/2021,37076,8
3/25/2021,37080,2
3/25/2021,37115,9
3/25/2021,37138,4
3/25/2021,37189,1
3/25/2021,37203,6
3/25/2021,37204,7
3/25/2021,37205,3
3/25/2021,37206,3
3/25/2021,37207,8
3/25/2021,37208,3
3/25/2021,37209,6
3/25/2021,37210,1
3/25/2021,37211,11
3/25/2021,37212,2
3/25/2021,37214,12
3/25/2021,37215,5
3/25/2021,37216,5
3/25/2021,37217,3
3/25/2021,37218,2
3/25/2021,37219,1
3/25/2021,37220,1
3/25/2021,37221,4
3/26/2021,,5
3/26/2021,37013,14
3/26/2021,37027,1
3/26/2021,37072,3
3/26/2021,37076,5
3/26/2021,37080,1
3/26/2021,37115,2
3/26/2021,37138,2
3/26/2021,37189,1
3/26/2021,37203,1
3/26/2021,37204,5
3/26/2021,37205,2
3/26/2021,37206,6
3/26/2021,37207,1
3/26/2021,37208,6
3/26/2021,37209,3
3/26/2021,37210,4
3/26/2021,37211,13
3/26/2021,37212,3
3/26/2021,37214,2
3/26/2021,37215,1
3/26/2021,37216,1
3/26/2021,37217,2
3/26/2021,37218,1
3/26/2021,37220,3
3/26/2021,37221,7
3/26/2021,37228,1
3/27/2021,,1
3/27/2021,37013,1
3/27/2021,37072,1
3/27/2021,37115,1
3/27/2021,37203,1
3/27/2021,37206,1
3/27/2021,37207,2
3/27/2021,37208,1
3/27/2021,37209,2
3/27/2021,37210,1
3/27/2021,37211,1
3/27/2021,37212,1
3/27/2021,37214,2
3/27/2021,37221,2
